language,task,item_id,manualApproved,needsReview,reason,approvalUpdatedAt,reviewUpdatedAt,updatedYesterday,approvedToday,needsReviewToday,scoreSource,score
es-ar,same-and-different,main/itembank_by_task/same-and-different.xliff::same-different-selection-touch-yellow,true,false,,2026-06-09T21:42:23.586Z,,false,false,false,manual,1
es-ar,same-and-different,main/itembank_by_task/same-and-different.xliff::same-different-selection-touch-small,true,false,,2026-06-09T21:42:26.206Z,,false,false,false,manual,1
es-ar,same-and-different,main/itembank_by_task/same-and-different.xliff::same-different-selection-touch-1,true,false,,2026-06-09T21:42:27.203Z,,false,false,false,manual,1
es-ar,same-and-different,main/itembank_by_task/same-and-different.xliff::sds-your-turn,true,false,,2026-06-09T21:42:31.850Z,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::yes,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::no,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::angry,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::sad,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::scared,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::calm,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::proud,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::disgusted,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::surprised,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-intro,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-transition,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene1-instruct1,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene1-instruct2,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene1-instruct3,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene1-q1-false_belief,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::chair,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::rug,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene1-q2-reality_check,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene2-instruct1,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene2-instruct2,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene2-instruct3,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene2-q1-false_belief,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::coats,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene2-instruct4,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::shelf,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene2-q2-emotion_reasoning,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene2-q7-emotion_reasoning,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene2-q3-false_belief,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene2-q4-false_belief,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene2-q5-reality_check,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene2-q6-reality_check,false,true,Should this also be podés?,,,false,false,false,ai,0.9
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene3-instruct2,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene3-instruct1,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene3-instruct3,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene3-instruct4,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::fountain,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene3-q1,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::tree,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene3-q2-false_belief,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::behind-tree,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::behind-fountain,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene3-q2-reality_check,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene3-q3-emotion_reasoning,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene4-q1-emotion_reasoning,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene4-instruct2,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene4-instruct1,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene4-q8-emotion_reasoning,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene4-instruct4,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene4-instruct3,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene4-q2,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene4-q3,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene4-q4-false_belief,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene4-q5,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene4-instruct5,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene4-q6,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene4-q7,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene4-instruct6,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene5-instruct1,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene5-instruct2,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene5-q1,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene5-q2-reality_check,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::small_cup,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::medium_cup,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::large_cup,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene5-q4-emotion_reasoning,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene5-q3-emotion_reasoning,true,false,,,,false,false,false,manual,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene7-instruct1,false,true,escuela vs. colegio,,,false,false,false,ai,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene7-instruct2,false,true,,,,false,false,false,ai,0.7
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene8-instruct1,false,true,escuela vs. colegio,,,false,false,false,ai,0.3
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene8-instruct3,false,true,"primary string needs updating and translations to be updated accordingly. ""Then Mike comes in, and Mike puts his pencil on the shelf above the backpack shelf...""",,,false,false,false,ai,0.7
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene-8-instruct4,false,true,shelf vs. cabinet. confirm wording based on early edits.,,,false,false,false,ai,0.6
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene-12-instruct1,false,true,colegio vs. escuela,,,false,false,false,ai,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene-12-instruct2,false,true,colegio vs. escuela,,,false,false,false,ai,0.8
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene-12-q1-false_belief,false,true,colegio vs. escuela,,,false,false,false,ai,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene-12-instruct4,false,true,colegio vs. escuela,,,false,false,false,ai,0.9
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene13-instruct1,false,true,colegio vs. escuela,,,false,false,false,ai,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene14-instruct2,false,true,balon vs. pelota,,,false,false,false,ai,0.7
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene14-q1-false_belief,false,true,balon vs. pelota,,,false,false,false,ai,0.2
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene14-instruct3,false,true,balon vs. pelota,,,false,false,false,ai,0.3
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene-14-instruct4,false,true,balon vs. pelota,,,false,false,false,ai,0.5
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene-14-q3-emotion_reasoning,false,true,balon vs. pelota,,,false,false,false,ai,0.6
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene-14-q2-emotion_reasoning,false,true,balon vs. pelota,,,false,false,false,ai,0.4
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene-14-q4-false_belief,false,true,balon vs. pelota,,,false,false,false,ai,0.7
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene-14-q5-false_belief,false,true,balon vs. pelota,,,false,false,false,ai,0.95
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene-14-q7-reality_check,false,true,balon vs. pelota,,,false,false,false,ai,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene-14-q6-reality_check,false,true,balon vs. pelota,,,false,false,false,ai,1
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene-16-instruct1,false,true,colegio vs. escuela,,,false,false,false,ai,0.9
es-ar,stories,main/itembank_by_task/stories.xliff::ToM-scene-16-instruct4,false,true,colegio vs. escuela,,,false,false,false,ai,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-instruct1,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-prompt1,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-prompt2,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-prompt3,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-1,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-2,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-3,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-4,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-5,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-6,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-7,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-9,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-8,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-10,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-12,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-11,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-13,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-14,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-15,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-16,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-17,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-18,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-19,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-20,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-21,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-22,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-23,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-24,true,true,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-26,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-25,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-27,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-28,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-31,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-29,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-30,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-32,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-35,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-34,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-33,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-36,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-38,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-37,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-39,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-40,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-41,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-43,true,false,,,,false,false,false,manual,1
es-ar,sentence-understanding,main/itembank_by_task/sentence-understanding.xliff::trog-item-42,true,false,,,,false,false,false,manual,1
